global_step,loss,learning_rate,epoch,experiment_id,label,branches,seed,notebook_version,debug
4460,0.2937560975551605,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4480,0.27762556076049805,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4500,0.18673546612262726,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4520,0.22555187344551086,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4540,0.2370605617761612,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4560,0.27937763929367065,0.1,13,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4580,0.15950195491313934,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4600,0.19058555364608765,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4620,0.18813958764076233,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4640,0.1126299723982811,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4660,0.09418751299381256,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4680,0.2125871777534485,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4700,0.18172527849674225,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4720,0.28360313177108765,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4740,0.21258071064949036,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4760,0.14588269591331482,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4780,0.19897939264774323,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4800,0.18506287038326263,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4820,0.22633536159992218,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4840,0.1689855456352234,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4860,0.1962917447090149,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4880,0.268460750579834,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4900,0.18363523483276367,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4920,0.12666043639183044,0.1,14,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4940,0.20190171897411346,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4960,0.20739838480949402,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
4980,0.09944456815719604,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5000,0.2218324840068817,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5020,0.12467612326145172,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5040,0.1429097056388855,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5060,0.11258647590875626,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5080,0.08838003873825073,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5100,0.14057962596416473,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5120,0.2233542501926422,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
5140,0.26286351680755615,0.1,15,sched_constant_warm,Constant + warm-up,schedule,42,v1,False
